1,315,1,1921,28.38333,75.78333,CM2
1,8360,1,1961,32.675,-94.51167,L6
1,680,1,1859,38.25,-86.16667,L6
1,1110.6,1,1910,35.2945,136.70033,H4
1,1250,1,1890,28.95,0.81667,"Iron, IAB-sHL"
1,29000,1,1628,51.65,-1.51667,Stone-uncl
1,1544,1,1971,60.24556,22.06194,Ureilite
1,3500,1,1922,55.46667,13.78333,H5
1,6100,1,1910,27.33333,35.66667,L3.7-6
1,1000,1,1857,10,-84.1,H5
1,20000,1,1869,59.85,17.66667,H5
1,750,1,1897,33.6,130.43333,H5
1,4500,1,1804,55.9,-4.23333,L6
1,414,1,2003,34.45,132.38333,H5
1,167.7,1,2003,1.345,31.47278,H6
1,305.5,1,1954,64.43333,21.2,L4
1,220000,1,1912,34.9,-110.18333,L/LL6
1,1415,1,1923,9.06667,38.41667,Stone-uncl
1,230000,1,1875,41.8,-91.86667,L5
1,2420,1,1825,21.3,-157.86667,L5
1,180,1,1956,35.66667,115.5,L6
1,266.1,1,1963,39.35,-100.45,OC
1,49000,1,1751,46.1,16.33333,"Iron, IID"
1,1600,1,2010,26.46469,106.63241,H5
1,112,1,1877,50.3,8.91667,H6
1,14000,1,1901,61.18333,22.68333,EL6
1,2000,1,1870,52.28333,7.7,Diogenite
1,2500,1,1957,-20,-45,Eucrite-mmict
1,,1,1949,38,35,OC
1,3973,1,1936,58.2,82.93333,H6
1,3457,1,1956,-32.1,28.33333,H5
1,1200,1,1977,-23.2,-51.83333,H5
1,7330,1,1975,-6.03333,145.36667,H6
1,27000,1,1891,39.75,46.66667,EH4
1,880,1,1917,39.08333,-94.4,L6
1,3000,1,1963,41,112,L6
1,4576,1,1977,53.415,-111.3375,L5
1,7000,1,1972,-25.5,-54.5,H6
1,1300,1,1954,-8.93333,33.8,H
1,3050,1,1928,-31.18333,-57.95,H5
1,2024,1,1879,-3.4,-44.33333,H5
1,4720,1,1990,26.59083,-12.95217,EH7-an
1,704.5,1,1938,-8.41667,32.43333,CI1
1,48000,1,1903,-32.5,21.9,L6
1,973,1,1926,26.75,68.41667,EL6
1,700,1,1990,,,Ureilite
1,1967,1,1621,31,75,Iron
1,22,1,1866,18.75,75.33333,H6
1,20500,1,1979,39.7,105.8,L6
